Date,"Gage height, feet (Mean) USGS 02296750 PEACE RIVER AT SR 70 AT ARCADIA, FL","Discharge, cubic feet per second (Mean) USGS 02298202 SHELL CREEK NEAR PUNTA GORDA FL","Gage height, feet (Mean) USGS 02298202 SHELL CREEK NEAR PUNTA GORDA FL","Discharge, cubic feet per second (Mean) USGS 02297310 HORSE CREEK AT SR 72 NEAR ARCADIA, FL","Gage height, feet (Mean) USGS 02297310 HORSE CREEK AT SR 72 NEAR ARCADIA, FL","Discharge, cubic feet per second (Mean) USGS 02298123 PRAIRIE CREEK NEAR FORT OGDEN FL","Gage height, feet (Mean) USGS 02298123 PRAIRIE CREEK NEAR FORT OGDEN FL","Discharge, cubic feet per second (Mean) USGS 02297100 JOSHUA CREEK AT NOCATEE FL","Gage height, feet (Mean) USGS 02297100 JOSHUA CREEK AT NOCATEE FL","Discharge, cubic feet per second (Mean) USGS 02296500 CHARLIE CREEK NEAR GARDNER FL","Gage height, feet (Mean) USGS 02296500 CHARLIE CREEK NEAR GARDNER FL","Discharge, cubic feet per second (Mean) USGS 02295637 PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL","Gage height, feet (Mean) USGS 02295637 PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL","Discharge, cubic feet per second (Mean) USGS 02295420 PAYNE CREEK NEAR BOWLING GREEN FL","Gage height, feet (Mean) USGS 02295420 PAYNE CREEK NEAR BOWLING GREEN FL","Discharge, cubic feet per second (Mean) USGS 02295013 BOWLEGS CREEK NEAR FORT MEADE FL","Gage height, feet (Mean) USGS 02295013 BOWLEGS CREEK NEAR FORT MEADE FL","Discharge, cubic feet per second (Mean) USGS 02294898 PEACE RIVER AT FORT MEADE FL","Gage height, feet (Mean) USGS 02294898 PEACE RIVER AT FORT MEADE FL","Gage height, feet (Mean) USGS 02294781 PEACE RIVER NEAR HOMELAND FL","Discharge, cubic feet per second (Mean) USGS 02294650 PEACE RIVER AT SR 60 AT BARTOW, FL","Gage height, feet (Mean) USGS 02294650 PEACE RIVER AT SR 60 AT BARTOW, FL","Gage height, feet (Mean) USGS 02293987 PEACE CREEK DRAINAGE CANAL NEAR WAHNETA FL","Discharge, cubic feet per second (Mean) USGS 02293987 PEACE CREEK DRAINAGE CANAL NEAR WAHNETA FL"
3/25/2006,0.569976,2.80619488,1.563624,0.45873216,0.71628,12.98448,0.091463264,16.27632,1.670304,0.53518752,0.74676,2.3502944,1.368552,0.5946528,0.950976,0.100241472,0.911352,0.34829664,21.406104,24.844248,0.53235584,1.024128,11.820144,0.42192032
3/26/2006,0.576072,2.70991776,1.560576,0.40493024,0.694944,11.43,0.089481088,13.5636,1.61544,0.51253408,0.740664,2.0104928,1.322832,0.4813856,0.935736,0.090896928,0.89916,0.3114848,21.393912,24.832056,0.51253408,1.014984,11.814048,0.39077184
3/27/2006,0.557784,2.60231392,1.560576,0.3398016,0.667512,9.69264,0.086649408,11.82624,1.578864,0.48421728,0.73152,1.79245344,1.2954,0.424752,0.923544,0.086083072,0.890016,0.27750464,21.38172,24.822912,0.48704896,1.00584,11.807952,0.37378176
3/28/2006,0.536448,2.26817568,1.55448,0.2973264,0.649224,8.35152,0.084384064,10.69848,1.55448,0.45023712,0.719328,1.65086944,1.274064,0.3681184,0.917448,0.08353456,0.886968,0.253718528,21.372576,24.813768,0.47855392,1.002792,11.801856,0.35962336
3/29/2006,0.521208,2.09827488,1.551432,0.266744256,0.633984,7.19328,0.082401888,9.906,1.53924,0.41625696,0.707136,1.54892896,1.261872,0.3681184,0.9144,0.08070288,0.880872,0.239843296,21.369528,24.804624,0.46439552,0.996696,11.798808,0.34829664
3/30/2006,0.505968,1.88589888,1.548384,0.241825472,0.62484,6.7056,0.080986048,8.8392,1.514856,0.38510848,0.694944,1.44982016,1.24968,0.3398016,0.911352,0.0778712,0.877824,0.231348256,21.363432,24.798528,0.45873216,0.993648,11.79576,0.3398016
3/31/2006,0.496824,1.54609728,1.542288,0.224269056,0.618744,6.30936,0.080136544,8.19912,1.502664,0.35396,0.682752,1.35354304,1.23444,0.3398016,0.911352,0.07645536,0.874776,0.244090816,21.369528,24.792432,0.44174208,0.987552,11.792712,0.32281152
4/1/2006,0.48768,1.4441568,1.542288,0.204164128,0.606552,6.03504,0.07928704,7.58952,1.487424,0.33130656,0.673608,1.3025728,1.228344,0.3681184,0.9144,0.074473184,0.871728,0.235595776,21.36648,24.789384,0.43607872,0.987552,11.789664,0.3114848
4/2/2006,0.478536,1.44132512,1.542288,0.186607712,0.600456,5.88264,0.079003872,6.97992,1.475232,0.30582144,0.661416,1.26859264,1.225296,0.3681184,0.9144,0.071075168,0.86868,0.229932416,21.36648,24.792432,0.42192032,0.981456,11.786616,0.30298976
4/3/2006,0.47244,1.39035488,1.542288,0.176413664,0.59436,5.42544,0.0778712,6.30936,1.456944,0.282318496,0.652272,1.22045408,1.2192,0.3398016,0.911352,0.06937616,0.865632,0.2194552,21.363432,24.798528,0.3964352,0.969264,11.78052,0.29166304
4/4/2006,0.466344,1.22045408,1.542288,0.17131664,0.591312,5.0292,0.077021696,5.97408,1.453896,0.267876928,0.646176,1.39601824,1.24968,0.3398016,0.908304,0.069942496,0.865632,0.211243328,21.360384,24.79548,0.39077184,0.969264,11.78052,0.28883136
4/5/2006,0.466344,1.16948384,1.53924,0.166219616,0.588264,4.78536,0.07645536,5.57784,1.444752,0.2619304,0.643128,1.43849344,1.258824,0.3398016,0.911352,0.0778712,0.880872,0.213508672,21.360384,24.79548,0.37661344,0.963168,11.777472,0.28033632
4/6/2006,0.47244,1.203464,1.53924,0.159140416,0.582168,4.69392,0.076172192,5.73024,1.456944,0.25768288,0.643128,1.39601824,1.252728,0.3398016,0.908304,0.073340512,0.871728,0.195952256,21.35124,24.792432,0.36245504,0.957072,11.774424,0.272124448
4/7/2006,0.47244,1.19213728,1.53924,0.15432656,0.57912,4.99872,0.077021696,4.93776,1.43256,0.245789824,0.637032,1.30540448,1.240536,0.3114848,0.902208,0.068809824,0.862584,0.190572064,21.35124,24.783288,0.35112832,0.950976,11.771376,0.261364064
4/8/2006,0.466344,1.08170176,1.53924,0.147813696,0.576072,4.17576,0.07503952,4.48056,1.420368,0.238710624,0.633984,1.21479072,1.225296,0.3114848,0.902208,0.064562304,0.859536,0.174431488,21.345144,24.783288,0.30298976,0.92964,11.762232,0.235312608
4/9/2006,0.460248,1.11568192,1.53924,0.158857248,0.582168,4.81584,0.07645536,4.23672,1.41732,0.218888864,0.621792,1.132672,1.210056,0.3398016,0.908304,0.06229696,0.85344,0.168201792,21.342096,24.786336,0.30298976,0.92964,11.783568,0.29449472
4/10/2006,0.448056,1.10718688,1.53924,0.17414832,0.59436,5.91312,0.079003872,4.29768,1.423416,0.212092832,0.618744,1.07887008,1.20396,0.3398016,0.905256,0.06088112,0.850392,0.166219616,21.342096,24.789384,0.34546496,0.950976,11.78052,0.28883136
4/11/2006,0.438912,1.03639488,1.536192,0.164520608,0.588264,5.27304,0.077588032,3.81,1.408176,0.201898784,0.612648,1.03073152,1.194816,0.3398016,0.908304,0.058615776,0.847344,0.154609728,21.336,24.789384,0.31431648,0.935736,11.76528,0.243807648
4/12/2006,0.432816,0.91463264,1.536192,0.145548352,0.573024,4.572,0.075889024,3.53568,1.40208,0.193403744,0.606552,1.00807808,1.18872,0.3398016,0.911352,0.058615776,0.847344,0.15291072,21.332952,24.789384,0.279769984,0.917448,11.759184,0.228516576
4/13/2006,0.42672,0.71075168,1.530096,0.138185984,0.566928,4.20624,0.07503952,3.10896,1.389888,0.186607712,0.603504,0.99391968,1.18872,0.3398016,0.911352,0.057766272,0.844296,0.151778048,21.332952,24.789384,0.264478912,0.908304,11.756136,0.223985888
4/14/2006,0.423672,0.65978144,1.530096,0.131956288,0.56388,4.08432,0.074756352,3.026664,1.38684,0.184625536,0.603504,0.96843456,1.185672,0.3398016,0.908304,0.05521776,0.841248,0.14299984,21.329904,24.789384,0.266744256,0.911352,11.756136,0.220587872
4/15/2006,0.420624,0.56350432,1.527048,0.122328576,0.554736,4.05384,0.074756352,2.795016,1.374648,0.179528512,0.600456,0.9486128,1.182624,0.3114848,0.902208,0.054085088,0.841248,0.136203808,21.326856,24.786336,0.267027424,0.911352,11.774424,0.274106624
4/16/2006,0.414528,0.55500928,1.527048,0.114116704,0.54864,3.87096,0.074190016,2.700528,1.368552,0.169051296,0.59436,0.920296,1.176528,0.27467296,0.896112,0.053235584,0.8382,0.127708768,21.32076,24.78024,0.283168,0.920496,11.777472,0.276371968
4/17/2006,0.408432,0.54651424,1.527048,0.112134528,0.545592,3.53568,0.073340512,2.481072,1.35636,0.160839424,0.588264,0.86932576,1.167384,0.23502944,0.88392,0.05238608,0.835152,0.11893056,21.314664,24.777192,0.29166304,0.923544,11.774424,0.270991776
4/18/2006,0.402336,0.52952416,1.527048,0.110718688,0.545592,3.29184,0.072491008,2.535936,1.359408,0.15149488,0.582168,0.83251392,1.161288,0.20388096,0.877824,0.051536576,0.835152,0.113833536,21.311616,24.774144,0.28599968,0.920496,11.774424,0.269575936
4/19/2006,0.39624,0.53235584,1.527048,0.106471168,0.539496,3.13944,0.071924672,2.54508,1.359408,0.148380032,0.57912,0.81835552,1.15824,0.18122752,0.86868,0.050403904,0.835152,0.110718688,21.311616,24.771096,0.28599968,0.923544,11.762232,0.237294784
4/20/2006,0.390144,0.51536576,1.524,0.104205824,0.539496,3.10896,0.071924672,2.417064,1.353312,0.143849344,0.57912,0.8070288,1.155192,0.17273248,0.86868,0.049271232,0.832104,0.099958304,21.30552,24.765,0.257966048,0.905256,11.762232,0.235312608
4/21/2006,0.384048,0.50687072,1.524,0.097976128,0.5334,3.32232,0.072491008,2.432304,1.353312,0.139601824,0.576072,0.76172192,1.149096,0.16706912,0.865632,0.04813856,0.829056,0.085516736,21.296376,24.761952,0.272973952,0.9144,11.76528,0.244373984
4/22/2006,0.381,0.44457376,1.524,0.101374144,0.536448,3.03276,0.071641504,2.319528,1.347216,0.134221632,0.573024,0.7220784,1.139952,0.16140576,0.865632,0.047005888,0.829056,0.077588032,21.29028,24.755856,0.283168,0.920496,11.78052,0.29166304
4/23/2006,0.374904,0.37661344,1.520952,0.097409792,0.5334,2.86512,0.071075168,2.252472,1.344168,0.131956288,0.573024,0.6937616,1.133856,0.14724736,0.859536,0.047855392,0.829056,0.083251392,21.293328,24.752808,0.29449472,0.926592,11.771376,0.265894752
4/24/2006,0.377952,0.32847488,1.520952,0.09061376,0.527304,2.715768,0.070792,2.145792,1.338072,0.127142432,0.569976,0.6937616,1.136904,0.13592064,0.856488,0.04813856,0.832104,0.072491008,21.287232,24.74976,0.282318496,0.920496,11.771376,0.265894752
4/25/2006,0.371856,0.262779904,1.517904,0.092595936,0.527304,2.581656,0.070225664,2.106168,1.335024,0.1203464,0.56388,0.67677152,1.133856,0.1274256,0.85344,0.046156384,0.829056,0.066827648,21.281136,24.74976,0.257116544,0.905256,11.728704,0.153760224
4/26/2006,0.368808,0.200199776,1.514856,0.088348416,0.524256,2.383536,0.069659328,2.014728,1.328928,0.11609888,0.560832,0.65694976,1.130808,0.15291072,0.862584,0.04813856,0.832104,0.06229696,21.278088,24.74976,0.180944352,0.865632,11.713464,0.121195904
4/27/2006,0.36576,0.128558272,1.511808,0.083817728,0.51816,2.19456,0.068809824,1.85928,1.319784,0.112417696,0.557784,0.7928704,1.155192,0.16140576,0.865632,0.052669248,0.844296,0.06229696,21.278088,24.755856,0.146681024,0.844296,11.695176,0.088348416
4/28/2006,0.359664,0.13167312,1.511808,0.0778712,0.512064,2.191512,0.068809824,1.7526,1.31064,0.107887008,0.554736,0.71641504,1.146048,0.13875232,0.856488,0.047855392,0.832104,0.061447456,21.278088,24.761952,0.106754336,0.816864,11.698224,0.094011776
4/29/2006,0.362712,0.094578112,1.502664,0.078154368,0.515112,2.075688,0.068243488,1.700784,1.307592,0.10477216,0.554736,0.6229696,1.124712,0.1274256,0.85344,0.043607872,0.826008,0.061730624,21.278088,24.768048,0.098259296,0.813816,11.68908,0.075605856
4/30/2006,0.356616,0.000566336,1.496568,0.076172192,0.512064,2.060448,0.068243488,1.606296,1.301496,0.101657312,0.551688,0.5946528,1.121664,0.1132672,0.847344,0.043607872,0.826008,0.065411808,21.281136,24.771096,0.07503952,0.795528,11.707368,0.111285024
5/1/2006,0.35052,0,1.49352,0.071075168,0.505968,1.819656,0.067393984,1.594104,1.301496,0.09627712,0.54864,0.56916768,1.115568,0.10477216,0.844296,0.043324704,0.826008,0.068526656,21.284184,24.774144,0.11609888,0.82296,11.743944,0.190288896
5/2/2006,0.341376,0,1.49352,0.067110816,0.50292,1.712976,0.066827648,1.606296,1.301496,0.094294944,0.545592,0.55784096,1.115568,0.0991088,0.841248,0.0424752,0.82296,0.06937616,21.284184,24.771096,0.173015648,0.859536,11.746992,0.198500768
5/3/2006,0.338328,0.001982176,1.49352,0.065411808,0.499872,1.527048,0.065978144,1.648968,1.304544,0.090896928,0.545592,0.57199936,1.118616,0.09344544,0.841248,0.041908864,0.82296,0.065978144,21.281136,24.771096,0.18122752,0.865632,11.75004,0.201898784
5/4/2006,0.33528,0.00566336,1.490472,0.064279136,0.499872,1.32588,0.06512864,1.664208,1.304544,0.088631584,0.542544,0.58332608,1.121664,0.09627712,0.841248,0.040493024,0.82296,0.063146464,21.278088,24.768048,0.177829504,0.862584,11.725656,0.144982016
5/5/2006,0.332232,0.006229696,1.490472,0.065411808,0.496824,1.255776,0.064562304,1.588008,1.298448,0.086932576,0.542544,0.5521776,1.118616,0.09344544,0.841248,0.039360352,0.819912,0.05804944,21.27504,24.761952,0.161122592,0.85344,11.737848,0.173865152
5/6/2006,0.329184,0.006229696,1.49352,0.064279136,0.493776,1.164336,0.064279136,1.679448,1.307592,0.084667232,0.542544,0.53235584,1.115568,0.09627712,0.841248,0.039926688,0.819912,0.052952416,21.271992,24.755856,0.167352288,0.856488,11.692128,0.08636624
5/7/2006,0.326136,0.00141584,1.487424,0.06512864,0.496824,1.179576,0.064279136,1.581912,1.298448,0.08070288,0.539496,0.54085088,1.115568,0.09061376,0.8382,0.040209856,0.819912,0.050120736,21.268944,24.752808,0.093728608,0.80772,11.713464,0.125160256
5/8/2006,0.323088,0,1.484376,0.060597952,0.490728,1.133856,0.063995968,1.43256,1.289304,0.080986048,0.539496,0.51253408,1.11252,0.08211872,0.8382,0.039926688,0.819912,0.047572224,21.265896,24.74976,0.129124608,0.832104,11.737848,0.176696832
5/9/2006,0.329184,0.078154368,1.49352,0.081269216,0.512064,1.438656,0.065411808,1.72212,1.307592,0.088348416,0.551688,0.6088112,1.133856,0.12459392,0.85344,0.047005888,0.8382,0.242958144,21.342096,24.765,0.269859104,0.911352,11.762232,0.236728448
5/10/2006,0.33528,0.190288896,1.505712,0.077304864,0.509016,1.438656,0.065694976,1.944624,1.322832,0.091746432,0.557784,0.71641504,1.155192,0.1699008,0.86868,0.048988064,0.844296,0.259381888,21.348192,24.771096,0.272407616,0.9144,11.771376,0.263629408
5/11/2006,0.341376,0.174997824,1.505712,0.075322688,0.505968,1.353312,0.06512864,1.697736,1.307592,0.089764256,0.554736,0.89764256,1.191768,0.15291072,0.865632,0.045590048,0.8382,0.166502784,21.308568,24.765,0.262779904,0.908304,11.746992,0.196518592
5/12/2006,0.341376,0.171033472,1.502664,0.073906848,0.505968,1.365504,0.06512864,1.658112,1.304544,0.08919792,0.557784,0.78720704,1.170432,0.1132672,0.850392,0.043324704,0.832104,0.122894912,21.284184,24.755856,0.3114848,0.932688,11.759184,0.231348256
5/13/2006,0.347472,0.0920296,1.499616,0.06796032,0.499872,1.338072,0.06512864,1.472184,1.292352,0.085233568,0.554736,0.65694976,1.146048,0.09344544,0.844296,0.040493024,0.826008,0.102223648,21.271992,24.746712,0.30582144,0.92964,11.701272,0.102223648
5/14/2006,0.341376,0.02265344,1.49352,0.065978144,0.496824,1.32588,0.06512864,1.43256,1.289304,0.077304864,0.545592,0.58898944,1.130808,0.10477216,0.847344,0.037944512,0.82296,0.095144448,21.268944,24.740616,0.170467136,0.856488,11.67384,0.0566336
5/15/2006,0.329184,0,1.487424,0.061447456,0.490728,1.2192,0.064562304,1.459992,1.289304,0.074756352,0.542544,0.57483104,1.12776,0.13025728,0.856488,0.037095008,0.819912,0.088348416,21.262848,24.737568,0.099675136,0.813816,11.682984,0.073906848
5/16/2006,0.329184,0.062580128,1.496568,0.067393984,0.499872,1.49352,0.065978144,1.66116,1.304544,0.075322688,0.545592,0.5804944,1.133856,0.15291072,0.865632,0.041342528,0.829056,0.094011776,21.265896,24.761952,0.84100896,1.106424,11.774424,0.31431648
5/17/2006,0.338328,0.198500768,1.505712,0.073906848,0.505968,1.530096,0.065978144,2.036064,1.328928,0.077021696,0.551688,0.7645536,1.167384,0.22087104,0.88392,0.046156384,0.841248,0.208977984,21.326856,24.807672,0.63429632,1.072896,11.832336,0.50403904
5/18/2006,0.33528,0.283168,1.50876,0.067393984,0.499872,1.472184,0.065694976,1.72212,1.31064,0.073057344,0.545592,0.8211872,1.182624,0.20388096,0.880872,0.041625696,0.832104,0.193120576,21.32076,24.807672,0.49271232,1.018032,11.774424,0.3114848
5/19/2006,0.338328,0.231348256,1.505712,0.06937616,0.499872,1.353312,0.06512864,1.499616,1.292352,0.077304864,0.554736,0.8211872,1.185672,0.16423744,0.86868,0.038510848,0.826008,0.15291072,21.299424,24.798528,0.40209856,0.978408,11.76528,0.275805632
5/20/2006,0.344424,0.171599808,1.502664,0.062863296,0.493776,1.225296,0.064562304,1.383792,1.283208,0.08211872,0.560832,0.7928704,1.182624,0.14724736,0.862584,0.03681184,0.82296,0.123461248,21.284184,24.786336,0.37661344,0.966216,11.759184,0.263063072
5/21/2006,0.344424,0.103922656,1.499616,0.059182112,0.48768,1.057656,0.063429632,1.335024,1.28016,0.073906848,0.554736,0.8211872,1.182624,0.14724736,0.862584,0.035679168,0.819912,0.10335632,21.271992,24.783288,0.36245504,0.96012,11.756136,0.25343536
5/22/2006,0.33528,0.028599968,1.496568,0.057766272,0.48768,1.00584,0.063146464,1.176528,1.267968,0.068809824,0.545592,0.7645536,1.17348,0.14724736,0.862584,0.035112832,0.816864,0.096843456,21.268944,24.786336,0.35962336,0.957072,11.753088,0.24352448
5/23/2006,0.33528,0.01132672,1.49352,0.057766272,0.48768,1.069848,0.0637128,1.23444,1.274064,0.065694976,0.545592,0.7362368,1.170432,0.14724736,0.862584,0.035962336,0.819912,0.0991088,21.268944,24.79548,0.35679168,0.957072,11.71956,0.165370112
5/24/2006,0.33528,0.008778208,1.49352,0.056916768,0.48768,1.0668,0.0637128,1.28016,1.277112,0.063995968,0.542544,0.7928704,1.179576,0.15857408,0.865632,0.035679168,0.819912,0.109302848,21.27504,24.79548,0.2336136,0.893064,11.710416,0.144132512
5/25/2006,0.332232,0.008778208,1.490472,0.054368256,0.484632,1.069848,0.0637128,1.429512,1.289304,0.060597952,0.539496,0.7645536,1.179576,0.1557424,0.865632,0.034263328,0.816864,0.110152352,21.278088,24.79548,0.162538432,0.85344,11.728704,0.178962176
5/26/2006,0.36576,0.016140576,1.49352,0.062863296,0.493776,1.2954,0.064845472,1.840992,1.316736,0.079003872,0.56388,0.7645536,1.17348,0.16706912,0.86868,0.034546496,0.819912,0.112700864,21.278088,24.804624,0.200766112,0.874776,11.725656,0.171599808
5/27/2006,0.405384,0.022087104,1.49352,0.175280992,0.591312,1.658112,0.06654448,1.978152,1.32588,0.119780064,0.615696,0.8778208,1.20396,0.4813856,0.938784,0.035962336,0.82296,0.183776032,21.314664,24.822912,0.20104928,0.874776,11.728704,0.184908704
5/28/2006,0.377952,0.02265344,1.487424,0.18689088,0.600456,1.578864,0.066261312,1.72212,1.307592,0.077588032,0.569976,1.0901968,1.243584,0.3681184,0.917448,0.033696992,0.816864,0.172166144,21.311616,24.819864,0.19680176,0.871728,11.753088,0.241542304
5/29/2006,0.377952,0.0566336,1.49419056,0.20246512,0.6096,2.633472,0.070508832,2.977896,1.383792,0.067677152,0.557784,0.92879104,1.213104,0.22936608,0.886968,0.031431648,0.813816,0.133938464,21.29028,24.816816,0.210110656,0.880872,11.7348,0.199067104
5/30/2006,0.371856,0.1132672,1.49562312,0.161972096,0.582168,2.825496,0.071075168,2.923032,1.380744,0.06654448,0.557784,0.75889024,1.179576,0.16140576,0.86868,0.031431648,0.813816,0.113833536,21.278088,24.813768,0.170183968,0.859536,11.725656,0.17556416
5/31/2006,0.359664,0.849504,1.53302208,0.124310752,0.551688,2.71272,0.070792,2.3622,1.350264,0.063995968,0.554736,0.68809824,1.167384,0.141584,0.862584,0.032281152,0.816864,0.105055328,21.27504,24.81072,0.158290912,0.850392,11.722608,0.169334464
6/1/2006,0.347472,1.28558272,1.533144,0.101374144,0.5334,2.855976,0.071075168,2.27076,1.344168,0.0637128,0.557784,0.69092992,1.167384,0.13025728,0.856488,0.03398016,0.819912,0.112700864,21.278088,24.819864,0.185758208,0.865632,11.716512,0.154892896
6/2/2006,0.347472,1.22328576,1.533144,0.091180096,0.524256,2.57556,0.070225664,2.10312,1.335024,0.066261312,0.560832,0.69942496,1.167384,0.1840592,0.874776,0.035962336,0.826008,0.153760224,21.302472,24.82596,0.171882976,0.859536,11.707368,0.13308896
6/3/2006,0.347472,1.09869184,1.530096,0.115815712,0.545592,3.53568,0.071358336,2.350008,1.350264,0.057766272,0.551688,0.77588032,1.18872,0.18689088,0.874776,0.034263328,0.819912,0.27042544,21.354288,24.822912,0.130823616,0.832104,11.71956,0.157724576
6/4/2006,0.344424,1.09869184,1.530096,0.10194048,0.5334,7.89432,0.080419712,2.100072,1.335024,0.056916768,0.551688,0.78437536,1.18872,0.1274256,0.856488,0.033413824,0.819912,0.195669088,21.32076,24.804624,0.145265184,0.841248,11.713464,0.1486632
6/5/2006,0.344424,1.46681024,1.536192,0.087215744,0.521208,10.57656,0.084667232,2.261616,1.344168,0.056067264,0.551688,0.74756352,1.182624,0.11043552,0.850392,0.033696992,0.819912,0.141300832,21.293328,24.79548,0.133372128,0.835152,11.710416,0.14299984
6/6/2006,0.341376,1.63954272,1.53924,0.07362368,0.505968,11.61288,0.085799904,2.304288,1.347216,0.063146464,0.56388,0.71358336,1.176528,0.25201952,0.893064,0.033413824,0.819912,0.111568192,21.278088,24.786336,0.129407776,0.832104,11.710416,0.139318656
6/7/2006,0.332232,2.20304704,1.548384,0.065411808,0.496824,9.66216,0.081269216,2.145792,1.338072,0.067110816,0.569976,0.73057344,1.182624,0.18689088,0.874776,0.033696992,0.819912,0.098259296,21.268944,24.78024,0.122328576,0.829056,11.70432,0.129690944
6/8/2006,0.329184,2.60231392,1.55448,0.060031616,0.490728,8.0772,0.077304864,2.286,1.344168,0.073057344,0.56388,0.61730624,1.15824,0.13592064,0.859536,0.034829664,0.82296,0.092312768,21.265896,24.777192,0.124877088,0.829056,11.676888,0.080419712
6/9/2006,0.332232,1.46397856,1.536192,0.056350432,0.484632,7.13232,0.07503952,2.343912,1.350264,0.084384064,0.557784,0.6229696,1.15824,0.11609888,0.850392,0.040493024,0.835152,0.092312768,21.265896,24.777192,0.067677152,0.789432,11.679936,0.08353456
6/10/2006,0.332232,1.29974112,1.533144,0.051253408,0.478536,6.79704,0.073906848,2.417064,1.353312,0.100807808,0.557784,0.5946528,1.149096,0.10194048,0.844296,0.03822768,0.832104,0.087498912,21.262848,24.777192,0.051819744,0.774192,11.6586,0.049271232
6/11/2006,0.33528,1.27991936,1.533144,0.04813856,0.475488,7.0104,0.074756352,2.627376,1.365504,0.133938464,0.573024,0.61164288,1.152144,0.122328576,0.847344,0.042192032,0.841248,0.090047424,21.265896,24.789384,0.09344544,0.801624,11.6586,0.051819744
6/12/2006,0.381,1.86324544,1.542288,0.080986048,0.512064,7.65048,0.076172192,3.74904,1.420368,0.240126464,0.637032,1.31389952,1.271016,1.29974112,1.011936,0.136203808,0.978408,0.66261312,21.45792,24.896064,0.75322688,1.08204,11.731752,0.250886848
6/13/2006,0.451104,2.20021536,1.548384,0.211243328,0.612648,9.17448,0.080136544,6.27888,1.524,0.3398016,0.679704,5.0687072,1.72212,2.61364064,1.176528,0.26759376,1.130808,1.52627552,21.67128,24.9936,1.29407776,1.28016,11.878056,0.849504
6/14/2006,0.597408,2.17189856,1.548384,0.39360352,0.713232,12.07008,0.086649408,7.37616,1.563624,0.46156384,0.722376,6.5411808,1.853184,2.5768288,1.164336,0.246922496,1.109472,1.57724576,21.683472,25.146,1.2317808,1.261872,11.868912,0.80419712
6/15/2006,0.734568,2.44090816,1.551432,0.45873216,0.743712,14.14272,0.091180096,6.43128,1.530096,0.45590048,0.71628,5.8898944,1.795272,2.4918784,1.149096,0.31714816,1.164336,1.8264336,21.729192,25.216104,1.07887008,1.2192,11.82624,0.62013792
6/16/2006,0.728472,2.63912576,1.55448,0.39077184,0.713232,14.66088,0.0920296,5.45592,1.49352,0.39926688,0.691896,4.9837568,1.709928,2.265344,1.115568,0.15857408,1.027176,1.6565328,21.698712,25.188672,0.87498912,1.155192,11.79576,0.49271232
6/17/2006,0.694944,2.61080896,1.55448,0.30015808,0.667512,14.1732,0.091180096,4.81584,1.469136,0.35396,0.664464,4.0209856,1.618488,2.12376,1.09728,0.117231552,0.97536,1.37619648,21.643848,25.124664,0.69092992,1.094232,11.768328,0.3964352
6/18/2006,0.652272,2.46639328,1.551432,0.221437376,0.621792,12.43584,0.087498912,4.48056,1.453896,0.32281152,0.649224,3.398016,1.548384,1.7556416,1.054608,0.098542464,0.947928,1.04488992,21.570696,25.042368,0.64279136,1.072896,11.774424,0.41908864
6/19/2006,0.621792,2.619304,1.55448,0.176413664,0.591312,11.49096,0.085516736,4.29768,1.4478,0.29449472,0.633984,3.6245504,1.566672,1.557424,1.03632,0.090330592,0.935736,0.7928704,21.509736,25.002744,0.79570208,1.130808,11.78052,0.43607872
6/20/2006,0.615696,3.1997984,1.560576,0.14016816,0.566928,9.7536,0.081552384,4.4196,1.453896,0.280053152,0.621792,2.75239296,1.469136,1.4724736,1.024128,0.08211872,0.920496,0.74473184,21.497544,25.002744,0.64279136,1.075944,11.774424,0.41908864
6/21/2006,0.582168,2.8599968,1.557528,0.116665216,0.545592,9.17448,0.080136544,4.2672,1.444752,0.283168,0.62484,2.1520768,1.389888,1.132672,0.984504,0.073057344,0.905256,0.63429632,21.470112,24.957024,0.61447456,1.0668,11.768328,0.39926688
6/22/2006,0.542544,2.42674976,1.551432,0.09769296,0.530352,9.72312,0.081552384,3.68808,1.420368,0.279486816,0.621792,1.90288896,1.353312,0.9627712,0.963168,0.066827648,0.893064,0.48704896,21.430488,24.9174,0.56067264,1.045464,11.759184,0.36528672
